participant_id,source_file,host,host_participant_label,puzzle_id,order,completed,skipped,initial_rating,final_rating,rating_change,experience_level,played_before,skill_nonogram,skill_puzzles,nonogram_size_experience,logic_experience,puzzle_played_frequency,human_time_to_solve,conflicts,decisions,propagations,sat_time_to_solve,log_conflicts,log_decisions,log_propagations,log_sat_time,centered_final_rating
P065,Riyad-p13.json,Riyad,p13,3,1,True,False,4.0,4.0,0.0,7.0,few,7.0,8.0,"[""<=10*10"", ""10*10""]","[""sudoku"", ""minesweeper"", ""battleships"", ""other""]",many,523.202744,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.3333333333333335
P065,Riyad-p13.json,Riyad,p13,0,2,True,False,4.0,4.0,0.0,7.0,few,7.0,8.0,"[""<=10*10"", ""10*10""]","[""sudoku"", ""minesweeper"", ""battleships"", ""other""]",many,734.74929,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,0.3333333333333335
P065,Riyad-p13.json,Riyad,p13,5,3,True,False,3.0,3.0,0.0,7.0,few,7.0,8.0,"[""<=10*10"", ""10*10""]","[""sudoku"", ""minesweeper"", ""battleships"", ""other""]",many,543.973064,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,-0.6666666666666665
P066,Riyad-p14.ndjson,Riyad,p14,4,1,True,False,4.0,4.0,0.0,7.0,never,7.0,7.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,723.818423,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,-0.666666666666667
P066,Riyad-p14.ndjson,Riyad,p14,1,2,True,False,5.0,5.0,0.0,7.0,never,7.0,7.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,659.224063,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,0.33333333333333304
P066,Riyad-p14.ndjson,Riyad,p14,3,3,True,False,5.0,5.0,0.0,7.0,never,7.0,7.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,634.745698,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.33333333333333304
P067,Riyad-p15.ndjson,Riyad,p15,5,1,True,False,3.0,3.0,0.0,5.0,never,5.0,3.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,1287.833655,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.0
P067,Riyad-p15.ndjson,Riyad,p15,4,2,True,False,3.0,3.0,0.0,5.0,never,5.0,3.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,1172.537917,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,0.0
P067,Riyad-p15.ndjson,Riyad,p15,1,3,False,True,-1.0,,,5.0,never,5.0,3.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,
P068,Riyad-p16.ndjson,Riyad,p16,3,1,True,False,4.0,4.0,0.0,6.0,never,6.0,6.0,"[""N/A""]","[""battleships"", ""sudoku"", ""minesweeper""]",few,1306.966267,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.5
P068,Riyad-p16.ndjson,Riyad,p16,5,2,True,False,3.0,3.0,0.0,6.0,never,6.0,6.0,"[""N/A""]","[""battleships"", ""sudoku"", ""minesweeper""]",few,1013.759212,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,-0.5
P068,Riyad-p16.ndjson,Riyad,p16,2,3,False,True,-1.0,,,6.0,never,6.0,6.0,"[""N/A""]","[""battleships"", ""sudoku"", ""minesweeper""]",few,,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,
